"Cell_ID_Myeloid","Cell_ID_Tumor","Distance","Cell_type"
"M_103","T_22",1751.47272122373,"H+"
"M_104","T_22",1442.4344087483,"H+"
"M_105","T_22",1738.36410302146,"H+"
"M_106","T_22",1446.78307489815,"H+"
"M_107","T_22",1419.73886007186,"H+"
"M_108","T_22",1746.78377148794,"H+"
"M_109","T_22",1807.91670826631,"H+"
"M_110","T_22",1737.39498811944,"H+"
"M_111","T_22",1488.44212054423,"H+"
"M_112","T_22",1520.44751645398,"H+"
"M_113","T_22",1546.39203065185,"H+"
"M_114","T_22",1634.9195135845,"H-"
"M_115","T_22",1994.83503515932,"H+"
"M_116","T_22",1505.10019760853,"H+"
"M_1","T_23",657.186532113653,"H+"
"M_2","T_23",995.408847454913,"H-"
"M_3","T_23",672.523521543169,"H-"
"M_4","T_23",919.753179776234,"H+"
"M_5","T_23",735.265490192053,"H+"
"M_6","T_23",548.630829628161,"H+"
"M_7","T_23",995.025021983101,"H-"
"M_8","T_23",717.47367477306,"H+"
"M_9","T_23",475.183259778467,"H+"
"M_10","T_23",690.400962604659,"H-"
"M_11","T_23",481.0708036259,"H+"
"M_12","T_23",572.407798667877,"H+"
"M_13","T_23",564.668995363783,"H+"
"M_14","T_23",326.332864038316,"H+"
"M_15","T_23",901.026569684456,"H+"
"M_16","T_23",240.183517087011,"H+"
"M_17","T_23",1531.13625228272,"H+"
"M_18","T_23",664.486226966163,"H+"
"M_19","T_23",765.95742994315,"H+"
"M_20","T_23",1352.79329433916,"H+"
"M_21","T_23",608.848562279357,"H+"
"M_22","T_23",840.602181779106,"H-"
"M_23","T_23",489.771050537613,"H+"
"M_24","T_23",1061.27229531864,"H+"
"M_25","T_23",398.894415079881,"H+"
"M_26","T_23",747.59457355592,"H+"
"M_27","T_23",385.25630339974,"H+"
"M_28","T_23",176.71415142275,"H+"
"M_29","T_23",858.589487719412,"H-"
"M_30","T_23",725.139275043571,"H-"
"M_31","T_23",641.974713827921,"H+"
"M_32","T_23",134.516441971511,"H+"
"M_33","T_23",568.354834560809,"H+"
"M_34","T_23",481.753348027751,"H+"
"M_35","T_23",1085.18063097156,"H+"
"M_36","T_23",737.654032438793,"H+"
"M_37","T_23",269.529662925682,"H+"
"M_38","T_23",507.985223349932,"H+"
"M_39","T_23",255.964882646741,"H-"
"M_40","T_23",719.748605445713,"H-"
"M_41","T_23",751.783204419354,"H-"
"M_42","T_23",331.276366563635,"H+"
"M_43","T_23",758.89278224813,"H+"
"M_44","T_23",482.776483893799,"H+"
"M_45","T_23",1089.62163127845,"H+"
"M_46","T_23",674.606206685362,"H+"
"M_47","T_23",466.45219918965,"H+"
"M_48","T_23",639.630624900027,"H+"
"M_49","T_23",908.59348879716,"H+"
"M_50","T_23",1177.47905090553,"H+"
"M_51","T_23",736.795428839841,"H+"
"M_52","T_23",985.243433839294,"H+"
"M_53","T_23",943.913253963397,"H+"
"M_54","T_23",836.020733238172,"H+"
"M_55","T_23",1369.16030051718,"H+"
"M_56","T_23",726.576334727097,"H+"
"M_57","T_23",1112.42919027312,"H+"
"M_58","T_23",1558.23665491221,"H-"
"M_59","T_23",559.272610577407,"H-"
"M_60","T_23",1343.78327069946,"H-"
"M_61","T_23",590.297105674985,"H+"
"M_62","T_23",667.988433518369,"H+"
"M_63","T_23",575.536959503373,"H+"
"M_64","T_23",590.259206619511,"H+"
"M_65","T_23",872.552335440599,"H+"
"M_66","T_23",1089.96086752244,"H+"
"M_67","T_23",777.995237014738,"H+"
"M_68","T_23",685.047848571626,"H+"
"M_69","T_23",755.31848161037,"H+"
"M_70","T_23",713.407269667242,"H-"
"M_71","T_23",1227.03455866195,"H+"
"M_72","T_23",724.56753106238,"H+"
"M_73","T_23",1013.25183562427,"H-"
"M_74","T_23",827.330895866114,"H+"
"M_75","T_23",1099.34604715162,"H+"
"M_76","T_23",872.745687705297,"H+"
"M_77","T_23",1315.76847543223,"H+"
"M_78","T_23",1444.10686535697,"H-"
"M_79","T_23",941.796260971562,"H+"
"M_80","T_23",896.993482381852,"H+"
"M_81","T_23",1645.33223139936,"H+"
"M_82","T_23",937.001748750911,"H+"
"M_83","T_23",1378.76547808523,"H+"
"M_84","T_23",1291.11113684768,"H+"
"M_85","T_23",1581.66071125547,"H+"
"M_86","T_23",1179.7993138877,"H+"
"M_87","T_23",951.978713095029,"H+"
"M_88","T_23",1161.90387501756,"H+"
"M_89","T_23",1328.38260888842,"H-"
"M_90","T_23",1056.460796619,"H+"
"M_91","T_23",1437.55046172559,"H+"
"M_92","T_23",1420.16801086926,"H+"
"M_93","T_23",1801.22192003627,"H-"
"M_94","T_23",1371.17974795687,"H+"
"M_95","T_23",1116.45603955646,"H+"
"M_96","T_23",1239.09041641721,"H+"
"M_97","T_23",1153.35643151047,"H+"
"M_98","T_23",1561.23201205988,"H+"
"M_99","T_23",1845.17902636123,"H+"
"M_100","T_23",1228.97899049294,"H+"
"M_101","T_23",1290.77002040134,"H+"
"M_102","T_23",1364.87822467182,"H+"
"M_103","T_23",1482.83385674399,"H+"
"M_104","T_23",1289.59102755801,"H+"
"M_105","T_23",1515.70159979026,"H+"
"M_106","T_23",1358.40902129245,"H+"
"M_107","T_23",1378.84322477804,"H+"
"M_108","T_23",2056.05718156484,"H+"
"M_109","T_23",1604.77443949117,"H+"
"M_110","T_23",1575.47159348741,"H+"
"M_111","T_23",1532.28772628975,"H+"
"M_112","T_23",1508.09492623743,"H+"
"M_113","T_23",1509.57286016619,"H+"
"M_114","T_23",1532.68177388352,"H-"
"M_115","T_23",1765.75510776965,"H+"
"M_116","T_23",1569.80732987229,"H+"
"M_1","T_24",1102.61139219894,"H+"
"M_2","T_24",1550.51019162872,"H-"
"M_3","T_24",1171.31742874792,"H-"
"M_4","T_24",570.989153628968,"H+"
"M_5","T_24",1261.44562985169,"H+"
"M_6","T_24",970.601208271901,"H+"
"M_7","T_24",1578.80202353346,"H-"
"M_8","T_24",464.97108816261,"H+"
"M_9","T_24",973.570689230751,"H+"
"M_10","T_24",1254.75457188196,"H-"
"M_11","T_24",481.130289387993,"H+"
"M_12","T_24",394.751661930972,"H+"
"M_13","T_24",1143.29157823688,"H+"
"M_14","T_24",734.482170393952,"H+"
"M_15","T_24",361.793912516943,"H+"
"M_16","T_24",566.55074038884,"H+"
"M_17","T_24",919.609604319443,"H+"
"M_18","T_24",208.722693077008,"H+"
"M_19","T_24",1385.38740971989,"H+"
"M_20","T_24",733.930772352396,"H+"
"M_21","T_24",1229.34070298883,"H+"
"M_22","T_24",1464.46326167761,"H-"
"M_23","T_24",159.759979463045,"H+"
"M_24","T_24",437.772954331456,"H+"
"M_25","T_24",226.270154226212,"H+"
"M_26","T_24",122.650237935842,"H+"
"M_27","T_24",1008.26644296778,"H+"
"M_28","T_24",793.80511661742,"H+"
"M_29","T_24",1481.15784685358,"H-"
"M_30","T_24",1346.4579186592,"H-"
"M_31","T_24",111.293271397943,"H+"
"M_32","T_24",623.763215506532,"H+"
"M_33","T_24",145.883952125876,"H+"
"M_34","T_24",1086.44723396059,"H+"
"M_35","T_24",1703.46102249834,"H+"
"M_36","T_24",211.957947616144,"H+"
"M_37","T_24",494.128374184579,"H+"
"M_38","T_24",274.216418050645,"H+"
"M_39","T_24",769.935069468709,"H-"
"M_40","T_24",1325.76753087108,"H-"
"M_41","T_24",275.23220128416,"H-"
"M_42","T_24",548.942811245676,"H+"
"M_43","T_24",1338.85264059477,"H+"
"M_44","T_24",1039.49667182931,"H+"
"M_45","T_24",1692.9341471049,"H+"
"M_46","T_24",355.393842554564,"H+"
"M_47","T_24",954.233837357373,"H+"
"M_48","T_24",1185.82715674521,"H+"
"M_49","T_24",1478.95953880904,"H+"
"M_50","T_24",636.235349185303,"H+"
"M_51","T_24",1276.16277729359,"H+"
"M_52","T_24",1565.13411483434,"H+"
"M_53","T_24",496.378090299547,"H+"
"M_54","T_24",482.756371170234,"H+"
"M_55","T_24",801.844937818481,"H+"
"M_56","T_24",493.907073643936,"H+"
"M_57","T_24",1691.73373214852,"H+"
"M_58","T_24",984.016296432268,"H-"
"M_59","T_24",981.897467556735,"H-"
"M_60","T_24",806.103221718958,"H-"
"M_61","T_24",675.421496005418,"H+"
"M_62","T_24",1117.80113476009,"H+"
"M_63","T_24",801.689412043357,"H+"
"M_64","T_24",889.69751519092,"H+"
"M_65","T_24",1384.6304102577,"H+"
"M_66","T_24",666.025845345897,"H+"
"M_67","T_24",1248.92736379586,"H+"
"M_68","T_24",964.33102526561,"H+"
"M_69","T_24",729.217580593299,"H+"
"M_70","T_24",880.272664036745,"H-"
"M_71","T_24",789.85222737339,"H+"
"M_72","T_24",1082.12370992064,"H+"
"M_73","T_24",1516.54895522556,"H-"
"M_74","T_24",1237.45012013585,"H+"
"M_75","T_24",764.323475132365,"H+"
"M_76","T_24",760.0043790224,"H+"
"M_77","T_24",1847.97172704015,"H+"
"M_78","T_24",963.669894359121,"H-"
"M_79","T_24",1362.42351017763,"H+"
"M_80","T_24",854.084201538602,"H+"
"M_81","T_24",1149.26434847758,"H+"
"M_82","T_24",982.685307977199,"H+"
"M_83","T_24",989.811805874043,"H+"
"M_84","T_24",1783.39726789975,"H+"
"M_85","T_24",1119.04182439622,"H+"
"M_86","T_24",923.839275346016,"H+"
"M_87","T_24",1152.39633275268,"H+"
"M_88","T_24",1579.42662379508,"H+"
"M_89","T_24",1798.75285776186,"H-"
"M_90","T_24",1392.69110737666,"H+"
"M_91","T_24",1931.67304669895,"H+"
"M_92","T_24",1086.95434997595,"H+"
"M_93","T_24",1334.91851220483,"H-"
"M_94","T_24",1812.71863429655,"H+"
"M_95","T_24",1315.39513622563,"H+"
"M_96","T_24",1115.95167161252,"H+"
"M_97","T_24",1254.86634007716,"H+"
"M_98","T_24",2030.24238148325,"H+"
"M_99","T_24",1404.0825492904,"H+"
"M_100","T_24",1203.57773161562,"H+"
"M_101","T_24",1633.10204688699,"H+"
"M_102","T_24",1172.49532723925,"H+"
"M_103","T_24",1915.2814545919,"H+"
"M_104","T_24",1571.41809739329,"H+"
"M_105","T_24",1887.17915434239,"H+"
"M_106","T_24",1551.45218681189,"H+"
"M_107","T_24",1505.86182132445,"H+"
"M_108","T_24",1640.16748240032,"H+"
"M_109","T_24",1949.1765654255,"H+"
"M_110","T_24",1864.66634528484,"H+"
"M_111","T_24",1535.18397352668,"H+"
"M_112","T_24",1591.79084779672,"H+"
"M_113","T_24",1627.65214681246,"H+"
"M_114","T_24",1741.08870752676,"H-"
"M_115","T_24",2143.35203628487,"H+"
"M_116","T_24",1541.49375982497,"H+"
"M_1","T_25",1032.39392185476,"H+"
"M_2","T_25",1463.83083838321,"H-"
"M_3","T_25",1092.76619980973,"H-"
"M_4","T_25",635.693192046156,"H+"
"M_5","T_25",1178.79971762817,"H+"
"M_6","T_25",901.279853205711,"H+"
"M_7","T_25",1485.4612690913,"H-"
"M_8","T_25",497.727222892594,"H+"
"M_9","T_25",891.71940960749,"H+"
"M_10","T_25",1164.38826096397,"H-"
"M_11","T_25",451.19393094339,"H+"
"M_12","T_25",396.527159617901,"H+"
"M_13","T_25",1049.11305344215,"H+"
"M_14","T_25",657.564438543268,"H+"
"M_15","T_25",464.839151326836,"H+"
"M_16","T_25",485.534728145655,"H+"
"M_17","T_25",1035.43145375953,"H+"
"M_18","T_25",271.820472040058,"H+"
"M_19","T_25",1280.65859038672,"H+"
"M_20","T_25",848.985655280438,"H+"
"M_21","T_25",1123.97534348424,"H+"
"M_22","T_25",1357.06200467629,"H-"
"M_23","T_25",116.678578184717,"H+"
"M_24","T_25",551.535844538448,"H+"
"M_25","T_25",124.730667661496,"H+"
"M_26","T_25",235.17954771644,"H+"
"M_27","T_25",897.310300873716,"H+"
"M_28","T_25",682.129242975167,"H+"
"M_29","T_25",1369.4110202051,"H-"
"M_30","T_25",1234.34585779845,"H-"
"M_31","T_25",138.458087974611,"H+"
"M_32","T_25",508.649368875297,"H+"
"M_33","T_25",98.0954943693313,"H+"
"M_34","T_25",972.094028328665,"H+"
"M_35","T_25",1590.21666445833,"H+"
"M_36","T_25",251.106857338023,"H+"
"M_37","T_25",378.886110395827,"H+"
"M_38","T_25",189.400531461894,"H+"
"M_39","T_25",653.97040532582,"H-"
"M_40","T_25",1211.13851619376,"H-"
"M_41","T_25",294.817627318455,"H-"
"M_42","T_25",436.812249902263,"H+"
"M_43","T_25",1222.98325663755,"H+"
"M_44","T_25",923.52266202193,"H+"
"M_45","T_25",1577.78570494272,"H+"
"M_46","T_25",320.388782036709,"H+"
"M_47","T_25",838.946368278717,"H+"
"M_48","T_25",1069.89406341017,"H+"
"M_49","T_25",1362.96230474941,"H+"
"M_50","T_25",700.27706935541,"H+"
"M_51","T_25",1160.40233022884,"H+"
"M_52","T_25",1449.18674555512,"H+"
"M_53","T_25",520.29608696966,"H+"
"M_54","T_25",473.302019246819,"H+"
"M_55","T_25",878.467161533504,"H+"
"M_56","T_25",449.860415943276,"H+"
"M_57","T_25",1575.75923469952,"H+"
"M_58","T_25",1064.60867531909,"H-"
"M_59","T_25",869.339781596704,"H-"
"M_60","T_25",871.016759575461,"H-"
"M_61","T_25",584.293955214882,"H+"
"M_62","T_25",1004.88670898656,"H+"
"M_63","T_25",700.074657357081,"H+"
"M_64","T_25",783.944039679954,"H+"
"M_65","T_25",1269.84012560651,"H+"
"M_66","T_25",688.669894448297,"H+"
"M_67","T_25",1135.60081095084,"H+"
"M_68","T_25",861.89088303769,"H+"
"M_69","T_25",658.178619060735,"H+"
"M_70","T_25",787.565013021069,"H-"
"M_71","T_25",820.084391331853,"H+"
"M_72","T_25",974.890876402848,"H+"
"M_73","T_25",1402.40970598878,"H-"
"M_74","T_25",1127.77710701453,"H+"
"M_75","T_25",763.842811283666,"H+"
"M_76","T_25",706.705795727204,"H+"
"M_77","T_25",1732.98785939104,"H+"
"M_78","T_25",1010.60097800678,"H-"
"M_79","T_25",1252.7912311948,"H+"
"M_80","T_25",791.587424699425,"H+"
"M_81","T_25",1203.1116607571,"H+"
"M_82","T_25",909.697711770569,"H+"
"M_83","T_25",1009.83023852595,"H+"
"M_84","T_25",1670.37112111096,"H+"
"M_85","T_25",1162.22414716033,"H+"
"M_86","T_25",908.062451848289,"H+"
"M_87","T_25",1061.93920619236,"H+"
"M_88","T_25",1471.10909291651,"H+"
"M_89","T_25",1687.17487778971,"H-"
"M_90","T_25",1290.43352705572,"H+"
"M_91","T_25",1818.78291976366,"H+"
"M_92","T_25",1093.8437845966,"H+"
"M_93","T_25",1381.13108813597,"H-"
"M_94","T_25",1703.31356064604,"H+"
"M_95","T_25",1227.57936295352,"H+"
"M_96","T_25",1076.15002644104,"H+"
"M_97","T_25",1179.38289867948,"H+"
"M_98","T_25",1919.23665336539,"H+"
"M_99","T_25",1443.5742263097,"H+"
"M_100","T_25",1147.45768110971,"H+"
"M_101","T_25",1531.92248650379,"H+"
"M_102","T_25",1148.07714525802,"H+"
"M_103","T_25",1806.9048311438,"H+"
"M_104","T_25",1476.31679416977,"H+"
"M_105","T_25",1784.30909263551,"H+"
"M_106","T_25",1467.06306830239,"H+"
"M_107","T_25",1430.10046068277,"H+"
"M_108","T_25",1674.42866427121,"H+"
"M_109","T_25",1849.34950081334,"H+"
"M_110","T_25",1770.61772562832,"H+"
"M_111","T_25",1479.19921536849,"H+"
"M_112","T_25",1523.41245560991,"H+"
"M_113","T_25",1554.46295761012,"H+"
"M_114","T_25",1656.28813073849,"H-"
"M_115","T_25",2040.7499144877,"H+"
"M_116","T_25",1490.95058873379,"H+"
"M_1","T_26",778.185822859584,"H+"
"M_2","T_26",1158.30784222165,"H-"
"M_3","T_26",813.274372970171,"H-"
"M_4","T_26",806.662026934118,"H+"
"M_5","T_26",886.636414189654,"H+"
"M_6","T_26",656.372922145417,"H+"
"M_7","T_26",1166.04149093564,"H-"
"M_8","T_26",613.638823482302,"H+"
"M_9","T_26",610.143657638322,"H+"
"M_10","T_26",853.977734258105,"H-"
"M_11","T_26",415.38595382797,"H+"
"M_12","T_26",468.616131950293,"H+"
"M_13","T_26",731.760895477536,"H+"
"M_14","T_26",409.430823914982,"H+"
"M_15","T_26",745.635298259697,"H+"
"M_16","T_26",255.361660798208,"H+"
"M_17","T_26",1362.3004188237,"H+"
"M_18","T_26",511.753327540262,"H+"
"M_19","T_26",944.347758749264,"H+"
"M_20","T_26",1180.85693121883,"H+"
"M_21","T_26",787.272536875325,"H+"
"M_22","T_26",1018.67247928424,"H-"
"M_23","T_26",323.949208678748,"H+"
"M_24","T_26",886.832112346001,"H+"
"M_25","T_26",225.029712342947,"H+"
"M_26","T_26",571.692333271849,"H+"
"M_27","T_26",559.0099609624,"H+"
"M_28","T_26",344.612244294946,"H+"
"M_29","T_26",1031.87083651712,"H-"
"M_30","T_26",897.284978178935,"H-"
"M_31","T_26",463.59264454903,"H+"
"M_32","T_26",193.080068946549,"H+"
"M_33","T_26",390.652700085366,"H+"
"M_34","T_26",641.636240956755,"H+"
"M_35","T_26",1255.15214578686,"H+"
"M_36","T_26",560.756410314994,"H+"
"M_37","T_26",178.089854058475,"H+"
"M_38","T_26",341.109746268786,"H+"
"M_39","T_26",351.581644813243,"H-"
"M_40","T_26",881.419097000683,"H-"
"M_41","T_26",578.360980388631,"H-"
"M_42","T_26",264.396546903658,"H+"
"M_43","T_26",906.129081634584,"H+"
"M_44","T_26",614.074452252156,"H+"
"M_45","T_26",1250.57480903519,"H+"
"M_46","T_26",514.835782222993,"H+"
"M_47","T_26",559.927327749187,"H+"
"M_48","T_26",768.088413002439,"H+"
"M_49","T_26",1051.88173113502,"H+"
"M_50","T_26",1004.07147216567,"H+"
"M_51","T_26",863.239622656743,"H+"
"M_52","T_26",1133.67910226205,"H+"
"M_53","T_26",778.709876308739,"H+"
"M_54","T_26",680.740533013328,"H+"
"M_55","T_26",1193.80361048002,"H+"
"M_56","T_26",585.959052660457,"H+"
"M_57","T_26",1261.08749164933,"H+"
"M_58","T_26",1382.59467215466,"H-"
"M_59","T_26",624.946018626636,"H-"
"M_60","T_26",1171.74423883772,"H-"
"M_61","T_26",520.907343723821,"H+"
"M_62","T_26",750.718875331848,"H+"
"M_63","T_26",556.974471079682,"H+"
"M_64","T_26",603.052898890856,"H+"
"M_65","T_26",987.965354269718,"H+"
"M_66","T_26",931.255428801526,"H+"
"M_67","T_26",873.22458883888,"H+"
"M_68","T_26",696.044527163382,"H+"
"M_69","T_26",667.259612986205,"H+"
"M_70","T_26",684.032788745885,"H-"
"M_71","T_26",1068.49076623254,"H+"
"M_72","T_26",769.32032762992,"H+"
"M_73","T_26",1126.47577672924,"H-"
"M_74","T_26",897.498305617505,"H+"
"M_75","T_26",956.190875276903,"H+"
"M_76","T_26",769.215897244328,"H+"
"M_77","T_26",1443.88728705945,"H+"
"M_78","T_26",1280.91158549129,"H-"
"M_79","T_26",1019.02910745145,"H+"
"M_80","T_26",813.269232379446,"H+"
"M_81","T_26",1480.90508972208,"H+"
"M_82","T_26",880.906118151521,"H+"
"M_83","T_26",1230.74845685117,"H+"
"M_84","T_26",1402.27371867024,"H+"
"M_85","T_26",1422.44045945378,"H+"
"M_86","T_26",1054.78716668804,"H+"
"M_87","T_26",946.635216038776,"H+"
"M_88","T_26",1241.66832133827,"H+"
"M_89","T_26",1430.95071029901,"H-"
"M_90","T_26",1103.13482212478,"H+"
"M_91","T_26",1550.50252191079,"H+"
"M_92","T_26",1283.65533641497,"H+"
"M_93","T_26",1642.70753426295,"H-"
"M_94","T_26",1462.7547665931,"H+"
"M_95","T_26",1115.87648560358,"H+"
"M_96","T_26",1147.01136747418,"H+"
"M_97","T_26",1122.31035478392,"H+"
"M_98","T_26",1664.99597234558,"H+"
"M_99","T_26",1691.54621126967,"H+"
"M_100","T_26",1162.68242139325,"H+"
"M_101","T_26",1344.0549371709,"H+"
"M_102","T_26",1258.65172078675,"H+"
"M_103","T_26",1571.91178317917,"H+"
"M_104","T_26",1321.27346828905,"H+"
"M_105","T_26",1582.41350967072,"H+"
"M_106","T_26",1361.36245500832,"H+"
"M_107","T_26",1361.11866999722,"H+"
"M_108","T_26",1908.49910230088,"H+"
"M_109","T_26",1662.68923373829,"H+"
"M_110","T_26",1613.85730008736,"H+"
"M_111","T_26",1480.4873686928,"H+"
"M_112","T_26",1479.48482956655,"H+"
"M_113","T_26",1491.44327130208,"H+"
"M_114","T_26",1543.52301474376,"H-"
"M_115","T_26",1836.88502920507,"H+"
"M_116","T_26",1509.88111339991,"H+"
"M_1","T_27",1715.58619048939,"H+"
"M_2","T_27",2185.86894847066,"H-"
"M_3","T_27",1797.28353348849,"H-"
"M_4","T_27",841.599631537611,"H+"
"M_5","T_27",1892.74522041903,"H+"
"M_6","T_27",1584.73695258841,"H+"
"M_7","T_27",2222.19917759734,"H-"
"M_8","T_27",899.564342443638,"H+"
"M_9","T_27",1606.55276248076,"H+"
"M_10","T_27",1895.97464945007,"H-"
"M_11","T_27",1056.58689666857,"H+"
"M_12","T_27",928.282104097329,"H+"
"M_13","T_27",1788.48365966486,"H+"
"M_14","T_27",1365.00882555804,"H+"
"M_15","T_27",547.385576395567,"H+"
"M_16","T_27",1205.01742789576,"H+"
"M_17","T_27",408.359783174635,"H+"
"M_18","T_27",701.557763135707,"H+"
"M_19","T_27",2034.20360933018,"H+"
"M_20","T_27",235.547770200415,"H+"
"M_21","T_27",1877.92509233248,"H+"
"M_22","T_27",2111.87281246138,"H-"
"M_23","T_27",800.523433190952,"H+"
"M_24","T_27",245.718119834879,"H+"
"M_25","T_27",874.536970841889,"H+"
"M_26","T_27",527.382907075319,"H+"
"M_27","T_27",1651.01898771719,"H+"
"M_28","T_27",1435.43324492969,"H+"
"M_29","T_27",2121.51482631987,"H-"
"M_30","T_27",1985.95782707016,"H-"
"M_31","T_27",636.817864419777,"H+"
"M_32","T_27",1253.85396353252,"H+"
"M_33","T_27",715.967637640614,"H+"
"M_34","T_27",1717.52108355055,"H+"
"M_35","T_27",2338.27690138642,"H+"
"M_36","T_27",567.314501944002,"H+"
"M_37","T_27",1099.94293005178,"H+"
"M_38","T_27",820.812569176748,"H+"
"M_39","T_27",1385.78833127182,"H-"
"M_40","T_27",1953.90635276574,"H-"
"M_41","T_27",592.408711888391,"H-"
"M_42","T_27",1128.42227417934,"H+"
"M_43","T_27",1950.95933317696,"H+"
"M_44","T_27",1650.40019148658,"H+"
"M_45","T_27",2314.93088753924,"H+"
"M_46","T_27",743.037112974655,"H+"
"M_47","T_27",1542.96005153518,"H+"
"M_48","T_27",1785.06955788837,"H+"
"M_49","T_27",2081.85205666228,"H+"
"M_50","T_27",381.967836253515,"H+"
"M_51","T_27",1867.8930784883,"H+"
"M_52","T_27",2172.27022021081,"H+"
"M_53","T_27",574.499426750829,"H+"
"M_54","T_27",704.528603382851,"H+"
"M_55","T_27",353.374933940907,"H+"
"M_56","T_27",832.659049941865,"H+"
"M_57","T_27",2296.13562002752,"H+"
"M_58","T_27",454.761526164814,"H-"
"M_59","T_27",1539.88385928089,"H-"
"M_60","T_27",441.444120872725,"H-"
"M_61","T_27",1139.78290837649,"H+"
"M_62","T_27",1674.12519178141,"H+"
"M_63","T_27",1300.34769880781,"H+"
"M_64","T_27",1404.48327991189,"H+"
"M_65","T_27",1956.17747503329,"H+"
"M_66","T_27",631.870347770345,"H+"
"M_67","T_27",1805.52045790478,"H+"
"M_68","T_27",1453.6790211339,"H+"
"M_69","T_27",1096.54776277601,"H+"
"M_70","T_27",1324.2514690776,"H-"
"M_71","T_27",651.391334219842,"H+"
"M_72","T_27",1594.68897688938,"H+"
"M_73","T_27",2076.68589155686,"H-"
"M_74","T_27",1761.3018708822,"H+"
"M_75","T_27",800.185589442811,"H+"
"M_76","T_27",1042.59431362501,"H+"
"M_77","T_27",2415.77552573459,"H+"
"M_78","T_27",660.35572973079,"H-"
"M_79","T_27",1881.52073074757,"H+"
"M_80","T_27",1156.98163790502,"H+"
"M_81","T_27",760.01584028133,"H+"
"M_82","T_27",1314.35959387438,"H+"
"M_83","T_27",839.290536765989,"H+"
"M_84","T_27",2325.29617456214,"H+"
"M_85","T_27",800.531636936215,"H+"
"M_86","T_27",984.214835170366,"H+"
"M_87","T_27",1557.5920747879,"H+"
"M_88","T_27",2080.88370306783,"H+"
"M_89","T_27",2324.74471272339,"H-"
"M_90","T_27",1855.68668324264,"H+"
"M_91","T_27",2469.64724924172,"H+"
"M_92","T_27",986.03491842263,"H+"
"M_93","T_27",963.221966265813,"H-"
"M_94","T_27",2317.6996653064,"H+"
"M_95","T_27",1692.62776200005,"H+"
"M_96","T_27",1258.32289090138,"H+"
"M_97","T_27",1567.58889109339,"H+"
"M_98","T_27",2546.34166544467,"H+"
"M_99","T_27",1062.73980826333,"H+"
"M_100","T_27",1418.21261107915,"H+"
"M_101","T_27",2078.63759486485,"H+"
"M_102","T_27",1224.40938283512,"H+"
"M_103","T_27",2408.88609673901,"H+"
"M_104","T_27",1978.39872323712,"H+"
"M_105","T_27",2336.87093939175,"H+"
"M_106","T_27",1892.65185636261,"H+"
"M_107","T_27",1799.17774008513,"H+"
"M_108","T_27",1304.76228114176,"H+"
"M_109","T_27",2374.50144440388,"H+"
"M_110","T_27",2252.40512537088,"H+"
"M_111","T_27",1713.88846730106,"H+"
"M_112","T_27",1836.29202102646,"H+"
"M_113","T_27",1897.5976386862,"H+"
"M_114","T_27",2074.42797229776,"H-"
"M_115","T_27",2584.46779885724,"H+"
"M_116","T_27",1689.2202736803,"H+"
"M_1","T_28",846.789705027529,"H+"
"M_2","T_28",1242.19301658333,"H-"
"M_3","T_28",889.361221353561,"H-"
"M_4","T_28",758.325784079452,"H+"
"M_5","T_28",966.512058761483,"H+"
"M_6","T_28",721.225001059675,"H+"
"M_7","T_28",1253.2826459743,"H-"
"M_8","T_28",574.454373798544,"H+"
"M_9","T_28",685.743457077263,"H+"
"M_10","T_28",938.66527907861,"H-"
"M_11","T_28",407.90026973861,"H+"
