"Cell_ID_Myeloid","Cell_ID_T_Cell","Distance","Cell_type"
"M_116","T_17",2175.74228554153,"H+"
"M_1","T_18",621.797133991948,"H+"
"M_2","T_18",396.436701355289,"H-"
"M_3","T_18",504.781760474884,"H-"
"M_4","T_18",1564.07843250249,"H+"
"M_5","T_18",426.806056570825,"H+"
"M_6","T_18",676.860414657499,"H+"
"M_7","T_18",292.746461750281,"H-"
"M_8","T_18",1368.15903382183,"H+"
"M_9","T_18",566.623762509565,"H+"
"M_10","T_18",314.236660543659,"H-"
"M_11","T_18",1115.72814519432,"H+"
"M_12","T_18",1249.57378059299,"H+"
"M_13","T_18",333.84140632291,"H+"
"M_14","T_18",767.728361334774,"H+"
"M_15","T_18",1646.96064552973,"H+"
"M_16","T_18",889.299993698399,"H+"
"M_17","T_18",2298.95877797997,"H+"
"M_18","T_18",1417.6543061009,"H+"
"M_19","T_18",47.9836874805599,"H+"
"M_20","T_18",2132.21826371868,"H+"
"M_21","T_18",198.489218761516,"H+"
"M_22","T_18",118.101636036004,"H-"
"M_23","T_18",1273.93328754101,"H+"
"M_24","T_18",1850.79323247987,"H+"
"M_25","T_18",1196.40157917115,"H+"
"M_26","T_18",1543.66657341696,"H+"
"M_27","T_18",460.579308516168,"H+"
"M_28","T_18",661.091033929423,"H+"
"M_29","T_18",278.281740131418,"H-"
"M_30","T_18",286.563110094881,"H-"
"M_31","T_18",1446.50571924502,"H+"
"M_32","T_18",858.129061567235,"H+"
"M_33","T_18",1373.1688147621,"H+"
"M_34","T_18",490.455143840516,"H+"
"M_35","T_18",464.262541019794,"H+"
"M_36","T_18",1542.00520704109,"H+"
"M_37","T_18",1032.6425445686,"H+"
"M_38","T_18",1304.68176615487,"H+"
"M_39","T_18",787.886843600604,"H-"
"M_40","T_18",423.413130992576,"H-"
"M_41","T_18",1552.63290340556,"H-"
"M_42","T_18",1052.44650754771,"H+"
"M_43","T_18",559.046157698974,"H+"
"M_44","T_18",643.654263856835,"H+"
"M_45","T_18",579.477703202632,"H+"
"M_46","T_18",1459.04654334071,"H+"
"M_47","T_18",788.570085601214,"H+"
"M_48","T_18",661.049879381774,"H+"
"M_49","T_18",642.756885066596,"H+"
"M_50","T_18",1976.59028713693,"H+"
"M_51","T_18",694.278158115202,"H+"
"M_52","T_18",638.330437464842,"H+"
"M_53","T_18",1731.09334158513,"H+"
"M_54","T_18",1608.96688824315,"H+"
"M_55","T_18",2170.98061943881,"H+"
"M_56","T_18",1480.36017021434,"H+"
"M_57","T_18",713.424632896507,"H+"
"M_58","T_18",2360.29385055703,"H-"
"M_59","T_18",900.394316790635,"H-"
"M_60","T_18",2139.94588456844,"H-"
"M_61","T_18",1240.70055287007,"H+"
"M_62","T_18",879.884291981255,"H+"
"M_63","T_18",1129.17602669541,"H+"
"M_64","T_18",1064.07329575052,"H+"
"M_65","T_18",812.287284642941,"H+"
"M_66","T_18",1863.0273353109,"H+"
"M_67","T_18",872.45848313276,"H+"
"M_68","T_18",1124.02054667108,"H+"
"M_69","T_18",1410.49654261147,"H+"
"M_70","T_18",1247.47272020811,"H-"
"M_71","T_18",1997.37690981437,"H+"
"M_72","T_18",1044.12195813299,"H+"
"M_73","T_18",901.944214194565,"H-"
"M_74","T_18",1006.61004178946,"H+"
"M_75","T_18",1840.61226788737,"H+"
"M_76","T_18",1545.08122858937,"H+"
"M_77","T_18",1015.49027909373,"H+"
"M_78","T_18",2221.58649911003,"H-"
"M_79","T_18",1043.28641126682,"H+"
"M_80","T_18",1522.68977523042,"H+"
"M_81","T_18",2423.84555489268,"H+"
"M_82","T_18",1489.20139821528,"H+"
"M_83","T_18",2122.828409448,"H+"
"M_84","T_18",1104.70727740539,"H+"
"M_85","T_18",2348.6510466267,"H+"
"M_86","T_18",1877.04038264047,"H+"
"M_87","T_18",1357.09195734314,"H+"
"M_88","T_18",1179.09130184314,"H+"
"M_89","T_18",1183.06077106888,"H-"
"M_90","T_18",1249.82260041324,"H+"
"M_91","T_18",1208.0065661819,"H+"
"M_92","T_18",2135.39661665261,"H+"
"M_93","T_18",2564.16171730689,"H-"
"M_94","T_18",1276.73031872098,"H+"
"M_95","T_18",1469.56274045863,"H+"
"M_96","T_18",1849.78894710321,"H+"
"M_97","T_18",1598.74382753115,"H+"
"M_98","T_18",1363.37194254962,"H+"
"M_99","T_18",2595.19940820563,"H+"
"M_100","T_18",1769.39170699109,"H+"
"M_101","T_18",1398.69851688571,"H+"
"M_102","T_18",2004.51973996558,"H+"
"M_103","T_18",1379.58486804104,"H+"
"M_104","T_18",1488.53886081617,"H+"
"M_105","T_18",1519.24324306182,"H+"
"M_106","T_18",1655.88414642248,"H+"
"M_107","T_18",1747.27697597264,"H+"
"M_108","T_18",2787.05110358021,"H+"
"M_109","T_18",1635.82396284078,"H+"
"M_110","T_18",1698.42765925691,"H+"
"M_111","T_18",1997.92374413789,"H+"
"M_112","T_18",1898.39089096276,"H+"
"M_113","T_18",1862.90993981331,"H+"
"M_114","T_18",1774.88770304857,"H-"
"M_115","T_18",1711.15662951403,"H+"
"M_116","T_18",2058.45945362769,"H+"
"M_1","T_19",418.159497299047,"H+"
"M_2","T_19",739.681398801094,"H-"
"M_3","T_19",416.61822594953,"H-"
"M_4","T_19",994.244150519976,"H+"
"M_5","T_19",475.631299296703,"H+"
"M_6","T_19",332.756724761002,"H+"
"M_7","T_19",750.050247523649,"H-"
"M_8","T_19",791.788339204562,"H+"
"M_9","T_19",229.206014320513,"H+"
"M_10","T_19",435.127405112481,"H-"
"M_11","T_19",535.315088727504,"H+"
"M_12","T_19",662.575439265268,"H+"
"M_13","T_19",314.008329690341,"H+"
"M_14","T_19",213.208064033205,"H+"
"M_15","T_19",1050.88711236163,"H+"
"M_16","T_19",293.39825761265,"H+"
"M_17","T_19",1701.72292445136,"H+"
"M_18","T_19",820.364002822289,"H+"
"M_19","T_19",566.300267776329,"H+"
"M_20","T_19",1535.09243851581,"H+"
"M_21","T_19",417.932345522132,"H+"
"M_22","T_19",658.809380275793,"H-"
"M_23","T_19",680.726307420743,"H+"
"M_24","T_19",1256.09249965914,"H+"
"M_25","T_19",611.929600124457,"H+"
"M_26","T_19",953.629955376449,"H+"
"M_27","T_19",298.27278943048,"H+"
"M_28","T_19",237.908076025079,"H+"
"M_29","T_19",719.313009925434,"H-"
"M_30","T_19",600.117298756893,"H-"
"M_31","T_19",870.64953249833,"H+"
"M_32","T_19",372.889596378115,"H+"
"M_33","T_19",803.199445337148,"H+"
"M_34","T_19",442.315113154817,"H+"
"M_35","T_19",955.243377238314,"H+"
"M_36","T_19",974.377299421906,"H+"
"M_37","T_19",528.445734879088,"H+"
"M_38","T_19",759.299683357319,"H+"
"M_39","T_19",417.225541764861,"H-"
"M_40","T_19",643.101123640565,"H-"
"M_41","T_19",996.267868192733,"H-"
"M_42","T_19",583.811837924423,"H+"
"M_43","T_19",725.646941872818,"H+"
"M_44","T_19",524.16072037098,"H+"
"M_45","T_19",995.654213951431,"H+"
"M_46","T_19",930.255432816045,"H+"
"M_47","T_19",579.383848897049,"H+"
"M_48","T_19",664.616918287567,"H+"
"M_49","T_19",875.890646321534,"H+"
"M_50","T_19",1421.38900012353,"H+"
"M_51","T_19",756.541016873831,"H+"
"M_52","T_19",934.546513204646,"H+"
"M_53","T_19",1196.94454112168,"H+"
"M_54","T_19",1093.58074765342,"H+"
"M_55","T_19",1608.65653489288,"H+"
"M_56","T_19",986.19851800222,"H+"
"M_57","T_19",1055.77068059719,"H+"
"M_58","T_19",1796.70483034342,"H-"
"M_59","T_19",697.337103001938,"H-"
"M_60","T_19",1589.80145694288,"H-"
"M_61","T_19",834.048833290196,"H+"
"M_62","T_19",771.871239072818,"H+"
"M_63","T_19",791.461556619489,"H+"
"M_64","T_19",780.845691966021,"H+"
"M_65","T_19",904.957558013831,"H+"
"M_66","T_19",1346.60460341504,"H+"
"M_67","T_19",853.257778154559,"H+"
"M_68","T_19",871.096284644875,"H+"
"M_69","T_19",1003.69509246249,"H+"
"M_70","T_19",930.45995664144,"H-"
"M_71","T_19",1483.83857342068,"H+"
"M_72","T_19",873.44530672071,"H+"
"M_73","T_19",1042.20485273609,"H-"
"M_74","T_19",937.302660446258,"H+"
"M_75","T_19",1358.98852369495,"H+"
"M_76","T_19",1125.67576719653,"H+"
"M_77","T_19",1302.84621033019,"H+"
"M_78","T_19",1698.69209240744,"H-"
"M_79","T_19",1035.24027047373,"H+"
"M_80","T_19",1141.72487932669,"H+"
"M_81","T_19",1899.16395884819,"H+"
"M_82","T_19",1165.96016765655,"H+"
"M_83","T_19",1638.15747316638,"H+"
"M_84","T_19",1313.51609658196,"H+"
"M_85","T_19",1838.35046977106,"H+"
"M_86","T_19",1437.58460566419,"H+"
"M_87","T_19",1141.64384646674,"H+"
"M_88","T_19",1242.3187476817,"H+"
"M_89","T_19",1365.60462569033,"H-"
"M_90","T_19",1186.71840790625,"H+"
"M_91","T_19",1452.5585280889,"H+"
"M_92","T_19",1679.53830069862,"H+"
"M_93","T_19",2058.27265691385,"H-"
"M_94","T_19",1426.28439080883,"H+"
"M_95","T_19",1297.16679584747,"H+"
"M_96","T_19",1484.95536442063,"H+"
"M_97","T_19",1360.39187165776,"H+"
"M_98","T_19",1590.65311490186,"H+"
"M_99","T_19",2103.77036777137,"H+"
"M_100","T_19",1460.49404197393,"H+"
"M_101","T_19",1405.25567520082,"H+"
"M_102","T_19",1616.4137011575,"H+"
"M_103","T_19",1539.37456581268,"H+"
"M_104","T_19",1431.34583315066,"H+"
"M_105","T_19",1606.22307217626,"H+"
"M_106","T_19",1530.52825930158,"H+"
"M_107","T_19",1570.72932821192,"H+"
"M_108","T_19",2315.59768714779,"H+"
"M_109","T_19",1706.13720943349,"H+"
"M_110","T_19",1703.27366055665,"H+"
"M_111","T_19",1750.92374744233,"H+"
"M_112","T_19",1708.05930112597,"H+"
"M_113","T_19",1700.05065345742,"H+"
"M_114","T_19",1693.54891807071,"H-"
"M_115","T_19",1845.26159983809,"H+"
"M_116","T_19",1794.11803194082,"H+"
"M_1","T_20",473.586234308194,"H+"
"M_2","T_20",846.001741068321,"H-"
"M_3","T_20",497.984861334365,"H-"
"M_4","T_20",889.153919405125,"H+"
"M_5","T_20",570.359366951205,"H+"
"M_6","T_20",363.545007551256,"H+"
"M_7","T_20",863.946905297912,"H-"
"M_8","T_20",685.225093701227,"H+"
"M_9","T_20",296.142769463243,"H+"
"M_10","T_20",543.818695770873,"H-"
"M_11","T_20",429.504784981757,"H+"
"M_12","T_20",551.516921748402,"H+"
"M_13","T_20",427.693690964963,"H+"
"M_14","T_20",157.660652536334,"H+"
"M_15","T_20",933.784869760412,"H+"
"M_16","T_20",178.402755487034,"H+"
"M_17","T_20",1583.66132730996,"H+"
"M_18","T_20",702.332458970369,"H+"
"M_19","T_20",684.11165315537,"H+"
"M_20","T_20",1416.49398960606,"H+"
"M_21","T_20",533.961437499236,"H+"
"M_22","T_20",774.816070527588,"H-"
"M_23","T_20",562.681376550003,"H+"
"M_24","T_20",1137.56475204367,"H+"
"M_25","T_20",496.907461220322,"H+"
"M_26","T_20",836.123411584709,"H+"
"M_27","T_20",381.653028830699,"H+"
"M_28","T_20",249.228767544955,"H+"
"M_29","T_20",827.62633624984,"H-"
"M_30","T_20",703.881162557296,"H-"
"M_31","T_20",757.309378697322,"H+"
"M_32","T_20",316.727453805707,"H+"
"M_33","T_20",692.073002676457,"H+"
"M_34","T_20",515.435078674316,"H+"
"M_35","T_20",1062.71571670178,"H+"
"M_36","T_20",863.075222265472,"H+"
"M_37","T_20",449.135664191342,"H+"
"M_38","T_20",656.996890212301,"H+"
"M_39","T_20",404.489252853491,"H-"
"M_40","T_20",733.519816910934,"H-"
"M_41","T_20",888.207533551886,"H-"
"M_42","T_20",515.670449315849,"H+"
"M_43","T_20",802.989282752171,"H+"
"M_44","T_20",569.039276439798,"H+"
"M_45","T_20",1094.27004799541,"H+"
"M_46","T_20",831.238796772669,"H+"
"M_47","T_20",595.230417967055,"H+"
"M_48","T_20",719.52644559446,"H+"
"M_49","T_20",954.760507271352,"H+"
"M_50","T_20",1311.92510997315,"H+"
"M_51","T_20",815.0078219244,"H+"
"M_52","T_20",1019.85677026826,"H+"
"M_53","T_20",1094.0718584287,"H+"
"M_54","T_20",996.868432876302,"H+"
"M_55","T_20",1497.0121845496,"H+"
"M_56","T_20",897.102317767076,"H+"
"M_57","T_20",1143.7856069873,"H+"
"M_58","T_20",1684.47844444457,"H-"
"M_59","T_20",703.793698599933,"H-"
"M_60","T_20",1481.16796517719,"H-"
"M_61","T_20",775.42009737512,"H+"
"M_62","T_20",795.469388190982,"H+"
"M_63","T_20",755.177325583393,"H+"
"M_64","T_20",760.481307409733,"H+"
"M_65","T_20",960.311390689098,"H+"
"M_66","T_20",1247.65637791125,"H+"
"M_67","T_20",890.488736200292,"H+"
"M_68","T_20",854.064804226057,"H+"
"M_69","T_20",939.946288012889,"H+"
"M_70","T_20",893.943588547752,"H-"
"M_71","T_20",1384.88375990409,"H+"
"M_72","T_20",876.633406938124,"H+"
"M_73","T_20",1100.10491445556,"H-"
"M_74","T_20",959.959528203588,"H+"
"M_75","T_20",1269.24558073766,"H+"
"M_76","T_20",1055.80784230353,"H+"
"M_77","T_20",1377.70156347465,"H+"
"M_78","T_20",1596.47509880968,"H-"
"M_79","T_20",1066.22241960798,"H+"
"M_80","T_20",1082.00660431981,"H+"
"M_81","T_20",1795.91567999229,"H+"
"M_82","T_20",1120.84359662014,"H+"
"M_83","T_20",1545.73123304179,"H+"
"M_84","T_20",1375.54367933832,"H+"
"M_85","T_20",1738.73807209199,"H+"
"M_86","T_20",1358.17247065645,"H+"
"M_87","T_20",1123.76703900922,"H+"
"M_88","T_20",1280.34958327266,"H+"
"M_89","T_20",1422.13119321517,"H-"
"M_90","T_20",1201.37642219487,"H+"
"M_91","T_20",1517.95751848425,"H+"
"M_92","T_20",1594.05092091869,"H+"
"M_93","T_20",1959.04113905933,"H-"
"M_94","T_20",1475.8700165517,"H+"
"M_95","T_20",1285.1624797751,"H+"
"M_96","T_20",1423.87852215131,"H+"
"M_97","T_20",1331.85370778905,"H+"
"M_98","T_20",1651.06212349593,"H+"
"M_99","T_20",2007.7976299538,"H+"
"M_100","T_20",1413.42950893438,"H+"
"M_101","T_20",1428.51189185694,"H+"
"M_102","T_20",1548.15331569799,"H+"
"M_103","T_20",1588.78769349864,"H+"
"M_104","T_20",1441.19717200491,"H+"
"M_105","T_20",1641.23368301482,"H+"
"M_106","T_20",1524.13379443299,"H+"
"M_107","T_20",1552.49961033444,"H+"
"M_108","T_20",2223.61819043812,"H+"
"M_109","T_20",1736.49065957051,"H+"
"M_110","T_20",1720.9451843985,"H+"
"M_111","T_20",1714.443465576,"H+"
"M_112","T_20",1684.78621674884,"H+"
"M_113","T_20",1682.90804218733,"H+"
"M_114","T_20",1693.8569376904,"H-"
"M_115","T_20",1885.78541536777,"H+"
"M_116","T_20",1753.21689413035,"H+"
"M_1","T_21",967.35856365363,"H+"
"M_2","T_21",637.534355283114,"H-"
"M_3","T_21",848.415267415765,"H-"
"M_4","T_21",1898.20278978345,"H+"
"M_5","T_21",762.551881181267,"H+"
"M_6","T_21",1024.61060316967,"H+"
"M_7","T_21",497.862871377031,"H-"
"M_8","T_21",1698.95459191845,"H+"
"M_9","T_21",911.781650349256,"H+"
"M_10","T_21",657.842525962022,"H-"
"M_11","T_21",1443.68480042109,"H+"
"M_12","T_21",1573.92065828407,"H+"
"M_13","T_21",679.346416788002,"H+"
"M_14","T_21",1099.88922378678,"H+"
"M_15","T_21",1959.42865187042,"H+"
"M_16","T_21",1204.66603034477,"H+"
"M_17","T_21",2604.71578240016,"H+"
"M_18","T_21",1725.66701393646,"H+"
"M_19","T_21",359.774039210405,"H+"
"M_20","T_21",2430.81364493831,"H+"
"M_21","T_21",494.405298209257,"H+"
"M_22","T_21",255.108096732404,"H-"
"M_23","T_21",1566.85523196902,"H+"
"M_24","T_21",2141.44696253629,"H+"
"M_25","T_21",1479.31417845502,"H+"
"M_26","T_21",1827.96706331354,"H+"
"M_27","T_21",699.084812573196,"H+"
"M_28","T_21",914.73702471151,"H+"
"M_29","T_21",242.485069613442,"H-"
"M_30","T_21",374.545137079606,"H-"
"M_31","T_21",1715.3626755731,"H+"
"M_32","T_21",1102.47933947846,"H+"
"M_33","T_21",1638.1362259309,"H+"
"M_34","T_21",655.849940065142,"H+"
"M_35","T_21",184.30965030206,"H+"
"M_36","T_21",1801.12846445656,"H+"
"M_37","T_21",1269.9602938636,"H+"
"M_38","T_21",1552.54864291578,"H+"
"M_39","T_21",994.945263544035,"H-"
"M_40","T_21",459.196154426122,"H-"
"M_41","T_21",1801.72033730215,"H-"
"M_42","T_21",1269.94006024222,"H+"
"M_43","T_21",551.973935553521,"H+"
"M_44","T_21",775.60843079573,"H+"
"M_45","T_21",343.070777402583,"H+"
"M_46","T_21",1689.94418115193,"H+"
"M_47","T_21",922.369897350647,"H+"
"M_48","T_21",718.446143257659,"H+"
"M_49","T_21",548.233882217249,"H+"
"M_50","T_21",2216.70227180238,"H+"
"M_51","T_21",703.376867638912,"H+"
"M_52","T_21",493.432703981464,"H+"
"M_53","T_21",1958.26759574816,"H+"
"M_54","T_21",1825.68038227025,"H+"
"M_55","T_21",2415.31563002096,"H+"
"M_56","T_21",1687.43036081529,"H+"
"M_57","T_21",507.180844069254,"H+"
"M_58","T_21",2603.89054516562,"H-"
"M_59","T_21",1007.24804535035,"H-"
"M_60","T_21",2373.08737572936,"H-"
"M_61","T_21",1410.37237619485,"H+"
"M_62","T_21",939.984205676241,"H+"
"M_63","T_21",1272.40591590406,"H+"
"M_64","T_21",1186.61399464741,"H+"
"M_65","T_21",766.84238554666,"H+"
"M_66","T_21",2073.68693648958,"H+"
"M_67","T_21",882.965657049257,"H+"
"M_68","T_21",1223.12297946122,"H+"
"M_69","T_21",1568.69616409221,"H+"
"M_70","T_21",1368.06750432113,"H-"
"M_71","T_21",2202.91107938329,"H+"
"M_72","T_21",1109.49447384072,"H+"
"M_73","T_21",804.653422125805,"H-"
"M_74","T_21",1020.77075142175,"H+"
"M_75","T_21",2027.13049025166,"H+"
"M_76","T_21",1703.30405909735,"H+"
"M_77","T_21",799.965227016322,"H+"
"M_78","T_21",2430.31493902697,"H-"
"M_79","T_21",1015.2127605119,"H+"
"M_80","T_21",1659.43510309093,"H+"
"M_81","T_21",2631.05655519463,"H+"
"M_82","T_21",1594.7016372013,"H+"
"M_83","T_21",2304.46574859029,"H+"
"M_84","T_21",930.941749394392,"H+"
"M_85","T_21",2545.3390438286,"H+"
"M_86","T_21",2034.47822703707,"H+"
"M_87","T_21",1411.58495311538,"H+"
"M_88","T_21",1088.87727330719,"H+"
"M_89","T_21",1017.66924810957,"H-"
"M_90","T_21",1227.45717461927,"H+"
"M_91","T_21",1001.14031741764,"H+"
"M_92","T_21",2296.57104854194,"H+"
"M_93","T_21",2754.21811747233,"H-"
"M_94","T_21",1122.93380351195,"H+"
"M_95","T_21",1490.27535183014,"H+"
"M_96","T_21",1961.48661928521,"H+"
"M_97","T_21",1648.4681543616,"H+"
"M_98","T_21",1155.34605395338,"H+"
"M_99","T_21",2773.54915979612,"H+"
"M_100","T_21",1851.00867958607,"H+"
"M_101","T_21",1320.7063125003,"H+"
"M_102","T_21",2125.06286955246,"H+"
"M_103","T_21",1211.05977290359,"H+"
"M_104","T_21",1440.90494205441,"H+"
"M_105","T_21",1384.32026138231,"H+"
"M_106","T_21",1636.52930958802,"H+"
"M_107","T_21",1752.43363646056,"H+"
"M_108","T_21",2947.61886970162,"H+"
"M_109","T_21",1503.44726117225,"H+"
"M_110","T_21",1600.65551254849,"H+"
"M_111","T_21",2032.79699276823,"H+"
"M_112","T_21",1904.07129679133,"H+"
"M_113","T_21",1854.16669672038,"H+"
"M_114","T_21",1723.08732977051,"H-"
"M_115","T_21",1537.84684337558,"H+"
"M_116","T_21",2101.35630685001,"H+"
"M_1","T_22",1466.68730884124,"H+"
"M_2","T_22",1931.63713049971,"H-"
"M_3","T_22",1545.15463523748,"H-"
"M_4","T_22",668.514533468887,"H+"
"M_5","T_22",1639.35934991059,"H+"
"M_6","T_22",1335.20958994486,"H+"
"M_7","T_22",1965.9943410656,"H-"
"M_8","T_22",682.954379086963,"H+"
"M_9","T_22",1352.46170266789,"H+"
"M_10","T_22",1640.17888345889,"H-"
"M_11","T_22",812.428777036527,"H+"
"M_12","T_22",690.040064527235,"H+"
"M_13","T_22",1531.8236064568,"H+"
"M_14","T_22",1111.09642457122,"H+"
"M_15","T_22",356.56884594376,"H+"
"M_16","T_22",949.26459465745,"H+"
"M_17","T_22",573.63104369509,"H+"
"M_18","T_22",458.768994607323,"H+"
"M_19","T_22",1777.50101866115,"H+"
"M_20","T_22",377.274279998551,"H+"
"M_21","T_22",1621.3783730637,"H+"
"M_22","T_22",1855.95998270919,"H-"
"M_23","T_22",543.689989003399,"H+"
"M_24","T_22",99.9750789003489,"H+"
"M_25","T_22",618.002688983503,"H+"
"M_26","T_22",270.27501230692,"H+"
"M_27","T_22",1396.89838825372,"H+"
"M_28","T_22",1181.55376665529,"H+"
"M_29","T_22",1868.53165320115,"H-"
"M_30","T_22",1733.23700222745,"H-"
"M_31","T_22",388.554150837519,"H+"
"M_32","T_22",1003.23923275186,"H+"
"M_33","T_22",468.620660041803,"H+"
"M_34","T_22",1467.57380193562,"H+"
"M_35","T_22",2087.51956798031,"H+"
"M_36","T_22",338.338198670684,"H+"
"M_37","T_22",855.040898200466,"H+"
"M_38","T_22",583.055103493309,"H+"
"M_39","T_22",1139.89954716961,"H-"
"M_40","T_22",1705.28479433468,"H-"
"M_41","T_22",381.334819976616,"H-"
"M_42","T_22",890.783153150604,"H+"
"M_43","T_22",1707.92456200996,"H+"
"M_44","T_22",1407.01897356911,"H+"
"M_45","T_22",2068.91564354965,"H+"
"M_46","T_22",537.258598299482,"H+"
"M_47","T_22",1306.23193929362,"H+"
"M_48","T_22",1545.96313004562,"H+"
"M_49","T_22",1842.28612037346,"H+"
"M_50","T_22",391.96872751345,"H+"
"M_51","T_22",1631.57893737278,"H+"
"M_52","T_22",1931.39046608282,"H+"
"M_53","T_22",450.741655102298,"H+"
"M_54","T_22",546.87622698657,"H+"
"M_55","T_22",484.752566458322,"H+"
"M_56","T_22",650.222536762268,"H+"
"M_57","T_22",2056.43982998267,"H+"
"M_58","T_22",643.212873210081,"H-"
"M_59","T_22",1312.85984474744,"H-"
"M_60","T_22",530.602850696461,"H-"
"M_61","T_22",935.077471852249,"H+"
"M_62","T_22",1448.60879021088,"H+"
"M_63","T_22",1088.88290155819,"H+"
"M_64","T_22",1189.63938010663,"H+"
"M_65","T_22",1727.02697592487,"H+"
"M_66","T_22",570.370881935612,"H+"
"M_67","T_22",1580.70938958918,"H+"
"M_68","T_22",1247.60643250829,"H+"
"M_69","T_22",920.710600525066,"H+"
"M_70","T_22",1130.48761470319,"H-"
"M_71","T_22",642.603589262868,"H+"
"M_72","T_22",1382.79951947804,"H+"
"M_73","T_22",1851.92542107595,"H-"
"M_74","T_22",1547.14417915069,"H+"
"M_75","T_22",727.351233361846,"H+"
"M_76","T_22",892.761292386531,"H+"
"M_77","T_22",2189.38730678667,"H+"
"M_78","T_22",735.668688148299,"H-"
"M_79","T_22",1669.82319951649,"H+"
"M_80","T_22",1005.24536068217,"H+"
"M_81","T_22",884.858536023957,"H+"
"M_82","T_22",1157.88845318413,"H+"
"M_83","T_22",852.269171065266,"H+"
"M_84","T_22",2107.847099157,"H+"
"M_85","T_22",891.709724094117,"H+"
"M_86","T_22",914.884610646803,"H+"
"M_87","T_22",1381.10750891643,"H+"
"M_88","T_22",1876.52822009783,"H+"
"M_89","T_22",2112.93667435301,"H-"
"M_90","T_22",1663.02492341535,"H+"
"M_91","T_22",2254.08166798911,"H+"
"M_92","T_22",985.061046050263,"H+"
"M_93","T_22",1086.34337449878,"H-"
"M_94","T_22",2113.33019896462,"H+"
"M_95","T_22",1527.93447631793,"H+"
"M_96","T_22",1169.23029220064,"H+"
"M_97","T_22",1423.68505481745,"H+"
"M_98","T_22",2338.89770059143,"H+"
"M_99","T_22",1174.18718086141,"H+"
"M_100","T_22",1306.69972358272,"H+"
"M_101","T_22",1893.9441472458,"H+"
"M_102","T_22",1169.64202689812,"H+"
"M_103","T_22",2208.9932648414,"H+"
"M_104","T_22",1806.54600864326,"H+"
"M_105","T_22",2152.39671957692,"H+"
"M_106","T_22",1743.4787954559,"H+"
"M_107","T_22",1666.18994753225,"H+"
"M_108","T_22",1418.78901737051,"H+"
"M_109","T_22",2199.06215710294,"H+"
"M_110","T_22",2089.80131752426,"H+"
"M_111","T_22",1622.31211261271,"H+"
"M_112","T_22",1721.9020313641,"H+"
"M_113","T_22",1774.59916908613,"H+"
"M_114","T_22",1930.12777695325,"H-"
"M_115","T_22",2404.40414191664,"H+"
"M_116","T_22",1609.0520089772,"H+"
"M_1","T_23",674.628555067969,"H+"
"M_2","T_23",718.066264499199,"H-"
"M_3","T_23",600.214376031324,"H-"
"M_4","T_23",1377.09253852307,"H+"
"M_5","T_23",586.162028288917,"H+"
"M_6","T_23",653.627138170371,"H+"
"M_7","T_23",653.07852570743,"H-"
"M_8","T_23",1172.75935390697,"H+"
"M_9","T_23",520.552998969074,"H+"
"M_10","T_23",474.719602287986,"H-"
"M_11","T_23",917.87977473032,"H+"
"M_12","T_23",1035.70369471894,"H+"
"M_13","T_23",374.153043977507,"H+"
"M_14","T_23",608.002759531615,"H+"
"M_15","T_23",1395.58161540364,"H+"
"M_16","T_23",662.647487574402,"H+"
"M_17","T_23",2030.02887395609,"H+"
"M_18","T_23",1159.22132979204,"H+"
"M_19","T_23",334.440165766205,"H+"
"M_20","T_23",1851.34131443783,"H+"
"M_21","T_23",206.306295883021,"H+"
"M_22","T_23",371.59679368947,"H-"
"M_23","T_23",988.687569222014,"H+"
"M_24","T_23",1558.3541299948,"H+"
"M_25","T_23",895.988662698718,"H+"
"M_26","T_23",1243.13981310918,"H+"
"M_27","T_23",114.007983137079,"H+"
"M_28","T_23",327.132030284499,"H+"
